ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;0.91;3.03
0.0;0.0;0.0;0.8;3.1
0.0;0.0;0.0;0.74;3.17
0.0;0.0;0.0;0.53;3.1
0.0;0.0;0.0;0.64;3.1
0.0;0.0;0.0;0.76;3.1
0.0;0.0;0.0;0.75;3.1
32.0;191.49;20.0;0.7;3.17
71.0;21.6;67.0;1.51;3.17
56.0;0.0;56.0;3.29;3.17
118.0;6.04;116.0;4.75;3.52
112.0;2.9;111.0;5.83;3.66
120.0;12.65;116.0;6.37;3.38
110.0;40.35;100.0;6.54;3.66
67.0;76.23;56.0;6.32;3.66
0.0;0.0;0.0;6.03;3.79
0.0;0.0;0.0;5.65;3.86
0.0;0.0;0.0;5.65;3.93
0.0;0.0;0.0;5.59;3.86
0.0;0.0;0.0;5.74;3.86
0.0;0.0;0.0;5.88;3.93
0.0;0.0;0.0;6.03;4.0
0.0;0.0;0.0;6.24;4.28
0.0;0.0;0.0;6.41;4.28
0.0;0.0;0.0;6.46;4.28
0.0;0.0;0.0;6.35;4.48
0.0;0.0;0.0;6.01;4.69
0.0;0.0;0.0;5.93;4.97
0.0;0.0;0.0;5.69;5.1
0.0;0.0;0.0;5.51;5.79
0.0;0.0;0.0;6.27;6.76
7.0;0.0;7.0;6.46;6.69
66.0;16.0;63.0;6.78;6.41
87.0;3.58;86.0;7.08;6.14
68.0;0.0;68.0;7.4;6.07
64.0;0.0;64.0;7.68;5.79
66.0;0.0;66.0;7.85;5.24
69.0;0.0;69.0;8.08;4.48
37.0;0.0;37.0;8.28;3.66
0.0;0.0;0.0;8.48;3.1
0.0;0.0;0.0;8.59;3.24
0.0;0.0;0.0;8.51;3.59
0.0;0.0;0.0;8.15;3.86
0.0;0.0;0.0;7.61;3.72
0.0;0.0;0.0;6.91;3.45
0.0;0.0;0.0;6.66;3.24
0.0;0.0;0.0;6.74;3.24
0.0;0.0;0.0;6.83;3.38
0.0;0.0;0.0;6.71;3.38
0.0;0.0;0.0;6.42;3.38
0.0;0.0;0.0;6.19;3.52
0.0;0.0;0.0;6.02;3.52
0.0;0.0;0.0;6.15;3.24
0.0;0.0;0.0;6.13;2.97
0.0;0.0;0.0;6.16;2.97
10.0;0.0;10.0;6.21;2.62
38.0;0.0;38.0;6.4;2.62
60.0;0.0;60.0;6.76;2.62
118.0;5.93;116.0;7.36;2.48
63.0;0.0;63.0;8.1;2.62
90.0;0.0;90.0;8.94;2.9
44.0;0.0;44.0;9.78;3.17
71.0;79.18;59.0;9.79;3.45
0.0;0.0;0.0;9.67;2.97
0.0;0.0;0.0;9.42;2.21
0.0;0.0;0.0;9.11;1.52
0.0;0.0;0.0;8.81;1.59
0.0;0.0;0.0;8.31;1.1
0.0;0.0;0.0;8.45;0.62
0.0;0.0;0.0;8.42;0.55
0.0;0.0;0.0;7.62;1.31
0.0;0.0;0.0;7.58;1.17
0.0;0.0;0.0;7.6;1.31
0.0;0.0;0.0;7.71;1.38
0.0;0.0;0.0;7.79;1.45
0.0;0.0;0.0;7.83;1.52
0.0;0.0;0.0;7.89;1.45
0.0;0.0;0.0;7.95;1.38
0.0;0.0;0.0;8.18;1.52
3.0;0.0;3.0;8.26;1.52
23.0;0.0;23.0;8.49;1.45
60.0;0.0;60.0;9.07;2.21
60.0;0.0;60.0;9.32;1.79
94.0;0.0;94.0;9.33;1.66
128.0;15.31;123.0;9.62;1.93
104.0;23.19;98.0;9.84;2.21
