ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;0.7;0.55
0.0;0.0;0.0;0.5;0.69
63.0;393.22;26.0;0.2;0.83
204.0;480.52;84.0;1.24;0.83
314.0;463.44;141.0;3.66;1.31
421.0;602.57;146.0;5.21;1.86
511.0;877.75;78.0;6.76;2.55
467.0;706.03;127.0;7.85;3.03
355.0;447.91;166.0;8.3;3.59
215.0;213.47;147.0;7.87;3.31
67.0;22.42;63.0;7.53;3.1
0.0;0.0;0.0;6.8;2.9
0.0;0.0;0.0;6.24;2.69
0.0;0.0;0.0;6.23;2.55
0.0;0.0;0.0;5.94;2.62
0.0;0.0;0.0;5.77;2.62
0.0;0.0;0.0;5.75;2.28
0.0;0.0;0.0;5.85;2.21
0.0;0.0;0.0;5.94;2.0
0.0;0.0;0.0;5.85;1.72
0.0;0.0;0.0;5.75;1.79
0.0;0.0;0.0;5.6;1.66
0.0;0.0;0.0;5.51;1.79
0.0;0.0;0.0;5.35;2.0
0.0;0.0;0.0;5.02;2.0
0.0;0.0;0.0;5.34;1.79
48.0;135.21;35.0;5.29;1.72
227.0;682.18;55.0;6.07;1.59
366.0;784.47;71.0;7.23;1.93
250.0;67.47;219.0;8.48;2.97
323.0;153.02;247.0;9.82;3.52
300.0;123.68;240.0;10.32;3.38
260.0;124.51;207.0;10.39;2.76
123.0;9.31;120.0;10.41;3.03
117.0;241.64;73.0;9.13;2.55
0.0;0.0;0.0;8.41;2.34
0.0;0.0;0.0;7.13;2.07
0.0;0.0;0.0;6.26;2.28
0.0;0.0;0.0;5.14;2.0
0.0;0.0;0.0;4.43;1.66
0.0;0.0;0.0;3.3;1.59
0.0;0.0;0.0;2.37;1.59
0.0;0.0;0.0;1.64;1.59
0.0;0.0;0.0;1.01;1.66
0.0;0.0;0.0;0.52;1.72
0.0;0.0;0.0;0.32;1.79
0.0;0.0;0.0;0.15;1.93
0.0;0.0;0.0;0.26;2.0
0.0;0.0;0.0;0.73;2.0
0.0;0.0;0.0;0.89;2.0
74.0;528.99;22.0;0.6;1.93
247.0;812.93;40.0;2.39;1.38
382.0;836.64;65.0;5.44;2.76
495.0;948.93;56.0;6.77;3.31
533.0;931.8;67.0;8.01;3.72
514.0;900.19;74.0;8.97;3.93
441.0;866.24;69.0;9.6;4.07
282.0;527.42;110.0;9.4;3.03
152.0;543.46;51.0;9.43;3.17
0.0;0.0;0.0;8.41;1.86
0.0;0.0;0.0;6.87;1.24
0.0;0.0;0.0;6.66;1.17
0.0;0.0;0.0;7.22;0.97
0.0;0.0;0.0;4.03;1.72
0.0;0.0;0.0;3.06;1.59
0.0;0.0;0.0;2.5;1.59
0.0;0.0;0.0;1.83;1.66
0.0;0.0;0.0;1.74;1.52
0.0;0.0;0.0;1.72;1.38
0.0;0.0;0.0;1.81;1.17
0.0;0.0;0.0;1.87;1.03
0.0;0.0;0.0;1.84;0.83
0.0;0.0;0.0;1.71;0.76
0.0;0.0;0.0;1.9;0.48
20.0;0.0;20.0;1.97;0.28
142.0;104.96;115.0;2.74;0.14
365.0;730.66;86.0;5.16;0.07
425.0;585.98;152.0;7.23;0.41
530.0;921.31;66.0;9.05;1.38
505.0;866.98;78.0;10.63;2.0
303.0;219.26;208.0;11.72;2.34
328.0;854.58;46.0;12.19;2.62
143.0;427.09;62.0;11.83;2.07
0.0;0.0;0.0;10.7;2.07
0.0;0.0;0.0;9.5;2.14
0.0;0.0;0.0;8.96;2.62
0.0;0.0;0.0;8.62;2.62
0.0;0.0;0.0;8.38;2.55
0.0;0.0;0.0;7.89;2.41
0.0;0.0;0.0;7.32;2.28
0.0;0.0;0.0;6.66;2.07
0.0;0.0;0.0;6.07;1.86
0.0;0.0;0.0;5.6;1.86
0.0;0.0;0.0;5.18;1.86
0.0;0.0;0.0;5.3;1.79
0.0;0.0;0.0;5.27;1.72
0.0;0.0;0.0;5.32;1.59
0.0;0.0;0.0;5.56;1.72
71.0;437.22;26.0;5.98;1.52
166.0;200.04;114.0;7.58;1.1
249.0;171.48;183.0;9.83;1.72
437.0;643.6;135.0;11.2;2.76
512.0;831.95;90.0;12.63;3.24
499.0;826.1;89.0;13.34;3.1
417.0;720.51;102.0;13.45;2.9
235.0;257.55;149.0;13.27;2.69
103.0;113.69;81.0;12.95;1.93
0.0;0.0;0.0;12.42;1.24
0.0;0.0;0.0;11.84;0.62
0.0;0.0;0.0;11.86;0.9
0.0;0.0;0.0;10.77;1.03
0.0;0.0;0.0;10.13;1.03
0.0;0.0;0.0;8.56;1.17
0.0;0.0;0.0;6.7;1.38
0.0;0.0;0.0;5.58;1.45
0.0;0.0;0.0;4.9;1.52
0.0;0.0;0.0;4.7;1.45
0.0;0.0;0.0;4.85;1.17
0.0;0.0;0.0;5.36;0.62
0.0;0.0;0.0;5.07;0.41
0.0;0.0;0.0;4.81;0.34
0.0;0.0;0.0;4.37;0.48
75.0;474.44;25.0;4.33;0.28
223.0;551.85;78.0;4.95;0.0
369.0;708.71;94.0;6.46;0.28
486.0;873.75;73.0;8.4;0.9
369.0;232.91;250.0;10.46;1.86
522.0;897.68;73.0;12.46;3.17
406.0;616.56;134.0;13.38;3.24
257.0;340.35;142.0;13.82;3.24
91.0;55.72;80.0;13.57;2.9
5.0;0.0;5.0;12.07;2.76
0.0;0.0;0.0;10.26;2.69
0.0;0.0;0.0;9.73;2.55
0.0;0.0;0.0;9.16;2.41
0.0;0.0;0.0;9.1;2.34
0.0;0.0;0.0;8.77;2.34
0.0;0.0;0.0;8.24;2.34
0.0;0.0;0.0;8.04;2.48
0.0;0.0;0.0;7.77;2.69
0.0;0.0;0.0;7.82;2.97
0.0;0.0;0.0;7.87;3.1
0.0;0.0;0.0;7.84;3.1
0.0;0.0;0.0;7.61;3.03
0.0;0.0;0.0;7.58;2.9
0.0;0.0;0.0;7.96;2.97
81.0;528.01;24.0;7.39;3.31
250.0;756.62;49.0;7.47;3.52
374.0;715.64;94.0;7.79;4.14
493.0;879.88;74.0;8.4;4.83
486.0;635.33;159.0;8.81;5.1
395.0;321.36;233.0;9.32;5.52
249.0;78.62;214.0;9.52;5.66
328.0;766.28;66.0;9.37;5.59
78.0;19.87;74.0;8.76;5.03
5.0;0.0;5.0;7.84;4.21
0.0;0.0;0.0;6.67;4.07
0.0;0.0;0.0;6.35;3.93
0.0;0.0;0.0;5.6;3.52
0.0;0.0;0.0;5.05;3.45
0.0;0.0;0.0;4.69;3.38
0.0;0.0;0.0;4.39;3.24
0.0;0.0;0.0;3.74;2.76
0.0;0.0;0.0;3.27;2.55
0.0;0.0;0.0;2.71;2.48
0.0;0.0;0.0;2.68;2.41
0.0;0.0;0.0;2.64;2.41
0.0;0.0;0.0;2.31;2.62
0.0;0.0;0.0;1.92;2.55
0.0;0.0;0.0;2.37;2.76
54.0;108.48;42.0;2.41;2.9
199.0;327.56;111.0;3.41;3.59
179.0;27.88;168.0;4.35;4.97
249.0;50.02;225.0;5.24;5.66
107.0;0.0;107.0;5.95;6.48
193.0;5.9;190.0;5.71;6.34
172.0;6.68;169.0;6.39;7.45
124.0;5.78;122.0;6.23;7.38
66.0;4.87;65.0;5.88;6.07
9.0;0.0;9.0;5.51;4.9
