ghi;dni;dhi;temp_air;ws10
74.0;477.16;26.0;4.66;1.79
227.0;671.75;58.0;6.17;1.38
361.0;769.35;76.0;9.77;1.1
455.0;832.81;81.0;11.73;1.17
495.0;850.39;85.0;13.08;1.79
469.0;800.26;95.0;13.72;2.21
402.0;801.01;77.0;14.04;2.28
278.0;696.54;68.0;13.99;2.34
126.0;513.23;43.0;13.42;2.07
0.0;0.0;0.0;12.11;1.93
0.0;0.0;0.0;10.76;1.66
0.0;0.0;0.0;9.22;1.17
0.0;0.0;0.0;8.58;1.1
0.0;0.0;0.0;8.94;0.97
0.0;0.0;0.0;8.31;1.03
0.0;0.0;0.0;6.77;1.31
0.0;0.0;0.0;5.21;1.66
0.0;0.0;0.0;4.37;1.79
0.0;0.0;0.0;3.75;1.79
0.0;0.0;0.0;3.33;1.79
0.0;0.0;0.0;2.97;1.79
0.0;0.0;0.0;2.74;1.79
0.0;0.0;0.0;2.54;1.79
0.0;0.0;0.0;2.54;1.79
75.0;456.01;28.0;2.75;1.59
233.0;691.84;57.0;4.8;1.03
368.0;789.65;73.0;9.33;0.76
462.0;839.75;82.0;11.3;0.28
496.0;833.65;91.0;12.19;0.48
475.0;808.56;94.0;12.8;0.83
398.0;742.02;94.0;13.1;1.1
279.0;664.57;76.0;12.97;1.24
120.0;386.44;56.0;12.52;1.17
0.0;0.0;0.0;11.48;1.31
0.0;0.0;0.0;9.89;0.97
0.0;0.0;0.0;9.89;0.69
0.0;0.0;0.0;8.7;0.97
0.0;0.0;0.0;7.02;1.38
0.0;0.0;0.0;5.96;1.52
0.0;0.0;0.0;5.1;1.66
0.0;0.0;0.0;4.83;1.86
0.0;0.0;0.0;4.67;1.86
0.0;0.0;0.0;4.68;1.93
0.0;0.0;0.0;5.25;1.86
0.0;0.0;0.0;5.18;2.0
0.0;0.0;0.0;5.05;2.0
0.0;0.0;0.0;5.02;2.28
0.0;0.0;0.0;5.77;2.48
57.0;160.92;40.0;6.62;2.55
36.0;0.0;36.0;8.06;2.34
185.0;45.11;168.0;9.83;2.48
362.0;353.04;201.0;11.09;2.62
242.0;38.81;223.0;12.05;3.17
192.0;10.52;187.0;12.68;4.0
57.0;0.0;57.0;13.17;4.28
134.0;29.08;125.0;12.78;2.9
84.0;88.47;69.0;12.34;2.83
0.0;0.0;0.0;11.58;2.41
0.0;0.0;0.0;10.7;2.21
0.0;0.0;0.0;10.03;2.07
0.0;0.0;0.0;9.68;1.86
0.0;0.0;0.0;8.96;1.79
0.0;0.0;0.0;8.82;2.07
0.0;0.0;0.0;8.58;2.28
0.0;0.0;0.0;8.39;2.28
0.0;0.0;0.0;8.31;2.21
0.0;0.0;0.0;7.62;2.21
0.0;0.0;0.0;7.03;2.07
0.0;0.0;0.0;6.54;1.93
0.0;0.0;0.0;6.02;1.93
0.0;0.0;0.0;5.89;1.86
0.0;0.0;0.0;5.48;2.0
58.0;156.94;41.0;5.62;1.59
238.0;691.48;58.0;7.03;1.24
335.0;552.42;125.0;10.51;0.97
447.0;730.99;111.0;12.83;0.83
494.0;792.43;103.0;13.78;0.83
482.0;816.04;91.0;14.43;1.03
409.0;777.89;84.0;14.71;1.31
305.0;797.29;55.0;14.74;1.45
139.0;541.66;45.0;14.3;1.38
0.0;0.0;0.0;13.01;1.66
0.0;0.0;0.0;11.4;1.38
0.0;0.0;0.0;11.17;0.76
0.0;0.0;0.0;11.18;0.55
0.0;0.0;0.0;10.72;0.07
0.0;0.0;0.0;9.95;0.83
0.0;0.0;0.0;7.22;1.52
0.0;0.0;0.0;5.7;1.86
0.0;0.0;0.0;4.87;1.79
0.0;0.0;0.0;4.38;1.72
0.0;0.0;0.0;4.15;1.79
0.0;0.0;0.0;3.92;1.86
0.0;0.0;0.0;3.6;1.93
0.0;0.0;0.0;3.28;1.93
0.0;0.0;0.0;3.07;1.93
81.0;468.04;29.0;3.78;1.86
241.0;687.12;60.0;5.77;1.45
378.0;792.57;74.0;9.93;1.03
475.0;854.65;79.0;12.69;0.55
513.0;860.59;85.0;14.25;0.34
490.0;825.73;91.0;14.92;1.17
420.0;803.44;81.0;15.07;1.59
298.0;723.99;68.0;14.86;1.72
146.0;574.44;44.0;14.23;1.45
0.0;0.0;0.0;13.03;1.31
0.0;0.0;0.0;11.07;1.03
0.0;0.0;0.0;11.22;0.76
0.0;0.0;0.0;11.0;0.48
0.0;0.0;0.0;9.95;1.03
0.0;0.0;0.0;7.07;1.66
0.0;0.0;0.0;5.87;1.79
0.0;0.0;0.0;5.14;1.79
0.0;0.0;0.0;4.48;1.79
0.0;0.0;0.0;3.89;1.79
0.0;0.0;0.0;3.53;1.72
0.0;0.0;0.0;3.17;1.72
0.0;0.0;0.0;2.81;1.66
0.0;0.0;0.0;2.51;1.66
0.0;0.0;0.0;2.27;1.66
85.0;491.31;29.0;2.44;1.45
246.0;705.12;58.0;5.07;0.83
384.0;798.3;75.0;9.77;0.55
481.0;860.59;79.0;12.09;0.28
520.0;865.71;86.0;13.4;0.83
494.0;816.68;96.0;14.15;1.52
