ghi;dni;dhi;temp_air;rh;ws10
155.0;354.12;80.0;17.97;61.05;1.66
12.0;0.0;12.0;16.55;65.35;1.66
0.0;0.0;0.0;14.8;75.0;1.79
0.0;0.0;0.0;13.83;80.4;1.79
0.0;0.0;0.0;12.25;86.2;1.66
0.0;0.0;0.0;11.6;86.15;1.45
0.0;0.0;0.0;11.23;86.1;1.31
0.0;0.0;0.0;10.84;89.25;1.24
0.0;0.0;0.0;10.74;89.25;1.1
0.0;0.0;0.0;10.73;92.5;1.03
0.0;0.0;0.0;10.39;92.5;1.03
0.0;0.0;0.0;9.46;95.85;1.1
0.0;0.0;0.0;8.6;99.4;1.17
0.0;0.0;0.0;8.02;99.4;1.17
84.0;261.66;49.0;7.87;99.4;1.17
253.0;546.36;89.0;10.44;99.4;1.03
414.0;677.44;112.0;14.1;89.5;0.97
545.0;743.7;128.0;16.19;80.75;1.1
641.0;803.65;129.0;17.94;72.9;1.03
677.0;807.8;136.0;19.4;68.1;0.97
661.0;802.89;134.0;20.65;59.5;1.03
596.0;787.65;125.0;21.46;55.65;1.17
0.0;0.0;0.0;21.92;53.75;1.24
318.0;570.29;110.0;21.87;53.75;1.24
138.0;267.3;83.0;21.06;63.9;0.62
10.0;0.0;10.0;20.7;57.45;0.34
0.0;0.0;0.0;19.82;59.25;0.69
0.0;0.0;0.0;18.2;67.95;0.9
0.0;0.0;0.0;15.0;80.6;1.52
0.0;0.0;0.0;13.56;86.35;1.72
0.0;0.0;0.0;12.85;89.4;1.66
0.0;0.0;0.0;12.48;89.4;1.59
0.0;0.0;0.0;12.17;92.6;1.52
0.0;0.0;0.0;11.94;89.35;1.45
0.0;0.0;0.0;11.77;92.55;1.38
0.0;0.0;0.0;11.57;92.55;1.38
0.0;0.0;0.0;11.42;92.55;1.38
0.0;0.0;0.0;11.23;95.9;1.38
84.0;300.53;45.0;10.96;95.9;1.24
248.0;540.4;88.0;13.17;92.65;0.83
395.0;604.7;128.0;16.47;80.8;0.55
536.0;733.5;128.0;18.34;75.45;0.41
617.0;741.67;148.0;19.52;68.2;0.48
659.0;770.25;147.0;20.26;63.7;0.62
643.0;764.85;145.0;20.88;61.6;0.76
582.0;766.31;128.0;21.24;59.6;0.76
468.0;714.36;116.0;21.5;57.65;1.03
320.0;624.31;96.0;21.39;59.6;1.17
151.0;420.58;67.0;20.9;63.8;0.9
7.0;0.0;7.0;19.8;73.15;0.76
0.0;0.0;0.0;19.31;68.1;0.69
0.0;0.0;0.0;17.3;75.3;1.17
0.0;0.0;0.0;17.01;75.3;1.1
0.0;0.0;0.0;16.83;75.3;1.03
0.0;0.0;0.0;14.77;83.45;1.24
0.0;0.0;0.0;13.34;89.4;1.38
0.0;0.0;0.0;12.28;92.6;1.45
0.0;0.0;0.0;11.56;92.55;1.45
0.0;0.0;0.0;10.93;95.9;1.45
0.0;0.0;0.0;10.3;99.4;1.45
0.0;0.0;0.0;9.88;95.9;1.45
0.0;0.0;0.0;9.5;99.4;1.45
80.0;278.3;45.0;9.47;99.4;1.38
245.0;537.74;88.0;11.97;95.95;1.03
407.0;683.82;108.0;15.05;92.75;0.69
532.0;724.99;132.0;17.27;83.65;0.62
627.0;788.72;132.0;19.11;75.65;0.62
654.0;760.97;152.0;20.53;61.6;0.83
635.0;741.72;156.0;21.43;55.55;1.03
584.0;782.09;125.0;21.94;50.05;1.17
471.0;739.26;111.0;22.03;48.45;1.31
317.0;629.14;95.0;21.83;50.05;1.38
155.0;495.64;59.0;20.98;57.55;1.31
0.0;0.0;0.0;19.2;68.1;1.38
0.0;0.0;0.0;17.56;70.3;1.31
0.0;0.0;0.0;17.61;70.3;1.17
0.0;0.0;0.0;17.82;67.85;1.03
0.0;0.0;0.0;17.57;65.45;0.97
0.0;0.0;0.0;17.04;67.75;1.03
0.0;0.0;0.0;16.56;67.75;1.03
0.0;0.0;0.0;15.96;70.1;1.03
0.0;0.0;0.0;15.54;72.55;0.9
0.0;0.0;0.0;15.4;72.55;0.83
0.0;0.0;0.0;15.42;72.55;0.69
0.0;0.0;0.0;15.2;75.1;0.83
0.0;0.0;0.0;14.81;77.75;0.97
80.0;312.15;42.0;14.15;80.45;1.03
241.0;535.06;87.0;11.84;95.9;0.69
398.0;658.3;113.0;15.08;86.5;0.55
518.0;683.5;144.0;17.52;75.4;1.1
611.0;745.03;147.0;18.9;70.45;1.79
634.0;702.71;174.0;19.98;63.7;2.14
595.0;610.5;204.0;20.73;61.6;2.34
525.0;565.96;196.0;21.19;57.55;2.41
420.0;527.86;166.0;21.3;57.55;2.48
262.0;345.9;142.0;21.09;57.55;2.48
128.0;287.76;74.0;20.39;63.7;1.93
0.0;0.0;0.0;18.94;68.1;1.72
0.0;0.0;0.0;17.14;78.0;1.72
0.0;0.0;0.0;16.01;75.25;1.93
0.0;0.0;0.0;14.73;83.45;1.93
0.0;0.0;0.0;13.66;83.35;1.93
0.0;0.0;0.0;13.03;83.25;1.86
0.0;0.0;0.0;12.52;86.25;1.79
0.0;0.0;0.0;12.06;89.35;1.79
0.0;0.0;0.0;11.76;92.55;1.66
0.0;0.0;0.0;11.44;89.3;1.59
0.0;0.0;0.0;10.99;92.55;1.59
0.0;0.0;0.0;10.62;95.9;1.52
0.0;0.0;0.0;10.33;95.9;1.45
73.0;254.9;43.0;10.28;95.9;1.45
240.0;549.97;84.0;12.16;92.6;1.1
399.0;674.32;110.0;15.72;83.55;1.59
523.0;715.06;135.0;17.29;80.8;2.07
613.0;765.41;140.0;18.75;75.55;2.28
647.0;763.65;151.0;19.9;68.2;2.41
630.0;758.94;148.0;20.79;63.8;2.48
575.0;785.12;123.0;21.35;59.6;2.41
463.0;750.96;106.0;21.63;55.65;2.21
308.0;636.4;91.0;21.55;53.75;2.07
138.0;423.93;61.0;20.83;61.6;1.66
0.0;0.0;0.0;19.29;65.75;1.72
0.0;0.0;0.0;17.14;75.3;1.72
0.0;0.0;0.0;15.3;75.1;1.86
0.0;0.0;0.0;14.08;77.65;1.79
0.0;0.0;0.0;13.25;83.25;1.72
0.0;0.0;0.0;12.78;83.25;1.66
0.0;0.0;0.0;12.38;83.25;1.52
0.0;0.0;0.0;11.95;86.2;1.45
0.0;0.0;0.0;11.66;89.3;1.38
0.0;0.0;0.0;11.31;92.55;1.24
0.0;0.0;0.0;10.61;95.9;1.24
0.0;0.0;0.0;10.02;95.9;1.24
0.0;0.0;0.0;9.63;99.4;1.17
70.0;264.01;40.0;9.34;99.4;1.1
227.0;490.23;90.0;11.54;95.9;1.03
390.0;655.34;112.0;13.61;95.95;0.97
515.0;708.17;134.0;15.49;89.6;1.03
598.0;729.08;151.0;17.53;83.7;1.1
638.0;757.31;150.0;19.65;73.15;0.97
625.0;767.02;142.0;20.85;68.4;0.9
566.0;777.07;123.0;21.36;66.15;0.97
447.0;711.27;113.0;21.61;64.0;1.24
295.0;593.97;96.0;21.43;66.15;1.52
128.0;375.82;62.0;20.74;70.8;1.52
0.0;0.0;0.0;19.19;75.65;1.72
0.0;0.0;0.0;17.47;83.7;1.72
0.0;0.0;0.0;15.88;86.5;1.79
0.0;0.0;0.0;14.34;92.7;1.66
0.0;0.0;0.0;13.42;89.45;1.52
0.0;0.0;0.0;12.69;92.6;1.45
0.0;0.0;0.0;12.08;92.6;1.38
0.0;0.0;0.0;11.58;95.9;1.31
0.0;0.0;0.0;11.16;95.9;1.24
0.0;0.0;0.0;10.64;99.4;1.24
0.0;0.0;0.0;10.13;99.4;1.31
0.0;0.0;0.0;9.76;100.0;1.31
0.0;0.0;0.0;9.75;100.0;1.31
67.0;255.58;39.0;9.97;99.4;1.31
219.0;450.51;95.0;11.9;95.95;0.97
383.0;640.78;114.0;13.91;92.7;0.76
0.0;0.0;0.0;16.07;80.75;0.69
600.0;757.96;139.0;18.16;72.9;0.48
626.0;727.44;161.0;19.66;65.85;0.28
613.0;736.82;153.0;20.89;61.6;0.21
560.0;775.97;122.0;21.59;55.65;0.55
446.0;728.82;108.0;21.85;55.65;0.9
292.0;613.81;90.0;21.66;55.65;1.17
124.0;383.22;59.0;19.46;70.8;1.17
0.0;0.0;0.0;18.56;73.16;1.18
0.0;0.0;0.0;17.66;75.52;1.19
0.0;0.0;0.0;16.76;77.89;1.19
0.0;0.0;0.0;15.87;80.25;1.2
0.0;0.0;0.0;14.97;82.61;1.21
0.0;0.0;0.0;14.07;84.97;1.22
0.0;0.0;0.0;13.17;87.33;1.23
0.0;0.0;0.0;12.27;89.69;1.24
0.0;0.0;0.0;11.37;92.05;1.25
0.0;0.0;0.0;10.48;94.42;1.25
0.0;0.0;0.0;9.58;96.78;1.26
0.0;0.0;0.0;8.68;99.14;1.27
0.0;0.0;0.0;7.78;100.0;1.28
56.0;170.68;38.0;6.88;100.0;1.29
228.0;579.32;71.0;5.98;100.0;1.3
370.0;628.36;109.0;13.28;95.95;1.1
503.0;733.87;115.0;15.34;86.5;1.17
608.0;838.74;102.0;17.38;78.0;1.1
635.0;820.13;115.0;18.94;72.95;0.97
607.0;778.83;125.0;20.12;63.7;0.9
536.0;737.28;124.0;20.59;61.6;0.9
416.0;646.37;120.0;20.97;59.6;1.31
219.0;247.56;139.0;20.8;61.6;1.24
69.0;42.78;62.0;19.85;75.7;0.41
0.0;0.0;0.0;19.43;68.1;0.0
0.0;0.0;0.0;18.18;72.9;0.62
0.0;0.0;0.0;16.35;80.75;1.03
0.0;0.0;0.0;14.06;86.4;1.38
0.0;0.0;0.0;12.77;92.6;1.45
0.0;0.0;0.0;12.02;92.6;1.38
0.0;0.0;0.0;11.59;95.9;1.38
0.0;0.0;0.0;11.19;95.9;1.38
0.0;0.0;0.0;10.74;95.9;1.38
0.0;0.0;0.0;10.46;95.9;1.45
0.0;0.0;0.0;10.15;99.4;1.45
0.0;0.0;0.0;10.0;95.9;1.45
0.0;0.0;0.0;9.86;95.9;1.45
62.0;286.15;33.0;9.8;99.4;1.38
157.0;161.2;114.0;12.43;95.95;1.03
138.0;4.87;136.0;15.79;92.75;0.83
387.0;297.71;231.0;17.6;86.65;0.62
563.0;691.92;149.0;19.0;75.65;0.41
615.0;776.03;127.0;19.66;73.15;0.41
474.0;332.56;270.0;20.32;73.2;0.55
330.0;119.32;264.0;20.66;70.8;0.69
114.0;0.0;114.0;20.07;70.7;0.83
208.0;223.82;137.0;18.89;78.25;0.62
95.0;215.67;61.0;18.47;83.8;0.62
0.0;0.0;0.0;17.48;86.65;0.97
0.0;0.0;0.0;15.93;86.55;1.1
0.0;0.0;0.0;15.2;92.75;0.97
0.0;0.0;0.0;13.91;96.0;1.17
0.0;0.0;0.0;12.89;95.95;1.38
0.0;0.0;0.0;12.27;99.4;1.45
0.0;0.0;0.0;11.83;99.4;1.31
0.0;0.0;0.0;11.35;99.35;1.31
0.0;0.0;0.0;10.94;95.9;1.38
0.0;0.0;0.0;10.73;99.4;1.45
0.0;0.0;0.0;10.37;95.9;1.45
0.0;0.0;0.0;9.95;95.9;1.52
0.0;0.0;0.0;9.61;99.4;1.45
44.0;92.58;35.0;9.45;95.85;1.38
211.0;506.75;78.0;12.08;99.4;0.97
289.0;278.04;176.0;15.32;96.0;0.62
435.0;469.88;191.0;17.59;92.85;0.48
593.0;824.12;104.0;19.16;81.05;0.62
548.0;525.97;220.0;20.53;73.3;0.69
592.0;759.92;130.0;21.48;68.6;0.69
470.0;502.3;195.0;22.08;66.35;0.62
422.0;732.69;95.0;22.21;66.35;0.9
256.0;507.54;98.0;21.99;66.35;0.97
55.0;19.78;52.0;21.22;73.35;1.03
0.0;0.0;0.0;19.75;81.1;1.24
0.0;0.0;0.0;18.05;86.7;1.03
0.0;0.0;0.0;15.98;86.55;1.52
0.0;0.0;0.0;15.14;92.75;1.24
0.0;0.0;0.0;14.64;96.0;1.03
0.0;0.0;0.0;14.4;96.0;0.9
0.0;0.0;0.0;13.86;99.4;1.03
0.0;0.0;0.0;13.69;95.95;1.17
0.0;0.0;0.0;13.99;96.0;1.17
0.0;0.0;0.0;13.91;96.0;1.24
0.0;0.0;0.0;14.03;96.0;1.31
0.0;0.0;0.0;14.06;96.0;1.31
0.0;0.0;0.0;13.93;96.0;1.24
13.0;0.0;13.0;13.93;92.7;1.31
42.0;0.0;42.0;14.38;99.35;0.83
158.0;14.93;152.0;15.05;92.75;0.9
109.0;0.0;109.0;16.04;86.55;1.24
193.0;1.7;192.0;16.78;83.65;1.38
344.0;80.86;294.0;17.9;80.85;1.38
411.0;204.16;288.0;18.61;75.55;1.03
459.0;485.41;196.0;19.55;70.65;0.69
354.0;429.07;165.0;20.14;68.3;0.83
177.0;134.25;136.0;20.24;68.3;0.97
102.0;377.31;47.0;19.73;70.65;0.48
0.0;0.0;0.0;19.04;73.05;0.28
0.0;0.0;0.0;18.32;78.15;0.48
0.0;0.0;0.0;17.68;80.85;0.55
0.0;0.0;0.0;16.88;83.65;0.83
0.0;0.0;0.0;15.28;89.55;1.17
0.0;0.0;0.0;14.22;96.0;1.31
0.0;0.0;0.0;13.46;95.95;1.24
0.0;0.0;0.0;12.8;99.4;1.24
0.0;0.0;0.0;12.14;99.4;1.1
0.0;0.0;0.0;12.26;100.0;1.03
0.0;0.0;0.0;11.85;100.0;1.1
0.0;0.0;0.0;11.79;100.0;1.03
0.0;0.0;0.0;11.82;100.0;0.97
35.0;56.24;30.0;11.8;100.0;0.83
119.0;59.1;104.0;13.28;100.0;0.9
203.0;67.95;176.0;14.64;96.0;0.76
155.0;0.0;155.0;16.3;89.65;1.1
154.0;0.0;154.0;17.79;83.7;1.79
256.0;16.31;246.0;19.0;75.65;2.28
242.0;13.4;234.0;19.97;70.7;2.34
230.0;20.52;219.0;20.38;68.3;2.34
179.0;18.4;171.0;20.32;68.3;2.69
178.0;150.25;133.0;19.37;73.05;3.03
78.0;164.44;55.0;18.0;80.9;2.48
0.0;0.0;0.0;16.66;83.65;2.0
0.0;0.0;0.0;15.36;92.75;1.79
0.0;0.0;0.0;14.93;92.75;1.72
0.0;0.0;0.0;14.5;96.0;1.66
0.0;0.0;0.0;14.22;99.35;1.66
0.0;0.0;0.0;14.13;99.35;1.72
0.0;0.0;0.0;14.02;96.0;1.66
0.0;0.0;0.0;13.89;99.4;1.52
0.0;0.0;0.0;13.7;95.95;1.38
0.0;0.0;0.0;13.41;95.95;1.52
0.0;0.0;0.0;13.04;95.95;1.52
0.0;0.0;0.0;12.77;95.95;1.59
0.0;0.0;0.0;12.46;95.95;1.52
24.0;11.8;23.0;11.99;95.95;1.59
169.0;264.55;103.0;12.66;95.95;1.72
163.0;20.37;155.0;13.28;92.65;2.69
215.0;19.8;205.0;14.4;77.75;3.03
545.0;660.56;163.0;14.98;72.45;2.76
585.0;699.23;160.0;15.62;70.0;2.48
579.0;747.26;137.0;16.37;65.25;2.55
501.0;678.66;141.0;16.68;60.85;2.76
392.0;638.9;118.0;16.7;58.7;2.9
253.0;578.95;83.0;16.35;58.6;2.9
99.0;432.87;41.0;15.64;60.65;2.62
0.0;0.0;0.0;14.34;67.25;2.28
0.0;0.0;0.0;13.03;72.1;2.14
0.0;0.0;0.0;12.4;77.45;2.07
0.0;0.0;0.0;11.33;86.1;1.93
0.0;0.0;0.0;10.05;89.2;1.79
0.0;0.0;0.0;9.02;92.45;1.59
0.0;0.0;0.0;8.4;92.4;1.52
0.0;0.0;0.0;7.92;92.4;1.38
0.0;0.0;0.0;7.54;92.35;1.24
0.0;0.0;0.0;7.34;92.35;1.17
0.0;0.0;0.0;7.19;95.8;1.1
0.0;0.0;0.0;6.99;95.8;1.1
0.0;0.0;0.0;6.72;95.8;1.03
39.0;124.15;29.0;6.32;95.8;1.1
153.0;179.51;109.0;7.5;95.8;0.97
210.0;77.27;180.0;9.84;92.45;1.31
226.0;23.99;214.0;11.38;80.15;1.31
280.0;36.63;259.0;12.73;74.7;1.17
395.0;152.7;303.0;13.8;69.65;0.97
624.0;913.0;89.0;14.87;67.35;0.76
543.0;857.5;93.0;15.46;62.85;0.9
417.0;775.29;89.0;15.73;62.85;1.17
261.0;649.79;74.0;15.52;62.85;1.45
100.0;483.83;38.0;14.82;67.35;1.45
0.0;0.0;0.0;13.41;72.2;1.52
0.0;0.0;0.0;11.65;83.1;1.45
0.0;0.0;0.0;11.11;86.1;1.17
0.0;0.0;0.0;11.56;80.15;0.9
0.0;0.0;0.0;11.44;80.15;0.83
0.0;0.0;0.0;11.14;83.05;0.83
0.0;0.0;0.0;10.6;86.05;0.9
0.0;0.0;0.0;10.04;89.2;0.97
0.0;0.0;0.0;9.6;89.15;0.97
0.0;0.0;0.0;9.4;89.15;0.97
0.0;0.0;0.0;9.3;92.45;0.97
0.0;0.0;0.0;8.86;92.45;1.03
0.0;0.0;0.0;7.97;92.4;1.17
28.0;39.3;25.0;7.38;95.8;1.17
201.0;540.04;71.0;7.16;99.4;0.55
350.0;630.83;108.0;9.95;95.9;0.34
433.0;504.75;183.0;12.1;92.6;0.07
481.0;432.99;235.0;13.65;77.6;0.28
510.0;440.39;247.0;14.85;67.35;0.48
525.0;546.11;208.0;15.52;60.65;0.83
481.0;608.74;165.0;15.99;58.6;1.17
402.0;735.7;95.0;15.98;56.5;1.38
255.0;645.49;73.0;15.61;58.45;1.79
94.0;465.95;37.0;14.88;64.95;1.66
0.0;0.0;0.0;13.34;74.75;1.24
0.0;0.0;0.0;12.15;77.35;0.97
0.0;0.0;0.0;11.51;83.1;0.97
0.0;0.0;0.0;11.55;83.1;0.83
0.0;0.0;0.0;11.13;83.05;0.76
0.0;0.0;0.0;10.72;86.05;0.69
0.0;0.0;0.0;10.3;89.2;0.62
0.0;0.0;0.0;9.88;89.2;0.48
0.0;0.0;0.0;9.52;89.15;0.34
0.0;0.0;0.0;9.24;92.45;0.14
0.0;0.0;0.0;9.05;92.45;0.21
0.0;0.0;0.0;8.83;95.85;0.28
0.0;0.0;0.0;8.57;92.4;0.41
27.0;41.6;24.0;8.32;95.8;0.48
149.0;198.88;102.0;6.72;99.4;0.48
294.0;358.84;158.0;8.63;95.85;0.28
420.0;477.13;186.0;9.77;95.85;0.28
545.0;705.1;148.0;11.26;86.1;0.34
595.0;792.4;126.0;12.94;72.1;0.62
572.0;770.5;129.0;13.8;67.15;1.03
417.0;385.64;219.0;14.17;62.55;1.17
328.0;383.94;170.0;14.24;60.3;1.03
244.0;615.6;74.0;13.74;62.45;1.1
80.0;351.76;39.0;13.24;69.55;0.83
0.0;0.0;0.0;12.42;74.7;0.48
0.0;0.0;0.0;11.74;77.3;0.62
0.0;0.0;0.0;9.55;89.15;1.45
0.0;0.0;0.0;8.95;92.45;1.52
0.0;0.0;0.0;9.1;92.45;1.38
0.0;0.0;0.0;8.96;95.85;1.24
0.0;0.0;0.0;9.1;95.85;1.17
0.0;0.0;0.0;8.9;92.45;1.17
0.0;0.0;0.0;8.95;92.45;0.97
0.0;0.0;0.0;9.1;92.45;0.83
0.0;0.0;0.0;9.17;92.45;0.69
0.0;0.0;0.0;9.19;92.45;0.76
0.0;0.0;0.0;9.2;92.45;0.83
16.0;0.0;16.0;9.05;92.45;0.97
103.0;43.12;93.0;9.45;95.85;0.76
140.0;10.69;136.0;10.75;89.25;0.83
271.0;86.5;229.0;11.89;80.2;1.1
464.0;419.41;230.0;12.83;74.7;1.45
255.0;18.75;244.0;13.6;67.15;2.0
277.0;38.64;255.0;13.74;67.15;2.62
437.0;486.43;190.0;13.98;64.85;2.97
327.0;409.09;161.0;13.87;64.75;3.1
232.0;573.26;77.0;13.75;62.45;2.97
78.0;388.02;35.0;13.14;64.65;2.41
0.0;0.0;0.0;11.72;71.85;2.14
0.0;0.0;0.0;10.48;77.15;2.07
0.0;0.0;0.0;9.76;85.95;2.0
0.0;0.0;0.0;8.84;92.4;1.86
0.0;0.0;0.0;8.04;92.4;1.79
0.0;0.0;0.0;7.29;95.8;1.86
0.0;0.0;0.0;6.53;95.8;1.86
0.0;0.0;0.0;5.87;92.3;1.86
0.0;0.0;0.0;5.39;92.3;1.79
0.0;0.0;0.0;5.0;92.25;1.66
0.0;0.0;0.0;4.71;95.75;1.59
0.0;0.0;0.0;4.37;92.25;1.52
0.0;0.0;0.0;4.01;95.75;1.52
20.0;15.71;19.0;3.68;99.4;1.52
111.0;65.95;96.0;4.95;95.75;1.31
216.0;113.61;174.0;8.1;92.4;2.07
361.0;289.19;222.0;9.44;82.9;2.69
561.0;814.04;111.0;10.42;77.15;2.9
503.0;459.4;236.0;11.44;69.25;3.03
581.0;844.1;105.0;12.34;66.85;2.97
508.0;812.54;100.0;12.99;62.3;2.76
378.0;689.91;102.0;13.3;62.3;2.76
229.0;574.36;77.0;13.07;60.05;2.55
72.0;342.45;36.0;12.47;64.55;1.79
0.0;0.0;0.0;11.12;71.75;1.52
0.0;0.0;0.0;9.37;82.9;1.31
0.0;0.0;0.0;8.88;79.85;1.24
0.0;0.0;0.0;9.31;79.85;1.03
0.0;0.0;0.0;9.36;77.0;0.69
0.0;0.0;0.0;8.9;79.85;0.55
0.0;0.0;0.0;8.39;82.75;0.69
0.0;0.0;0.0;7.69;89.0;0.97
0.0;0.0;0.0;6.99;89.0;0.97
0.0;0.0;0.0;6.53;92.3;0.97
0.0;0.0;0.0;5.64;92.3;1.1
0.0;0.0;0.0;6.08;88.95;0.9
0.0;0.0;0.0;6.39;92.3;0.9
23.0;67.35;19.0;5.49;88.9;1.1
99.0;44.84;89.0;4.61;95.75;0.97
166.0;35.62;153.0;6.16;92.3;0.69
405.0;470.84;181.0;8.87;79.85;0.28
536.0;739.51;131.0;11.1;64.25;0.48
526.0;573.06;196.0;12.53;59.95;0.97
520.0;616.05;176.0;13.4;58.0;0.97
470.0;674.73;135.0;14.09;58.1;1.1
345.0;542.66;131.0;14.32;58.1;1.31
216.0;521.37;81.0;14.0;60.3;1.52
59.0;221.17;37.0;13.1;67.05;1.45
0.0;0.0;0.0;11.65;74.55;1.52
0.0;0.0;0.0;10.49;80.05;1.52
0.0;0.0;0.0;9.63;89.15;1.52
0.0;0.0;0.0;8.44;92.4;1.52
0.0;0.0;0.0;7.44;95.8;1.52
0.0;0.0;0.0;6.74;99.4;1.45
0.0;0.0;0.0;6.31;95.8;1.45
0.0;0.0;0.0;5.98;95.8;1.59
0.0;0.0;0.0;5.53;95.75;1.72
0.0;0.0;0.0;5.33;95.75;1.72
0.0;0.0;0.0;5.11;95.75;1.66
0.0;0.0;0.0;5.1;95.75;1.66
0.0;0.0;0.0;4.54;95.75;1.72
12.0;0.0;12.0;4.77;99.4;1.72
107.0;68.64;92.0;6.69;99.4;1.72
252.0;247.0;163.0;8.59;92.4;2.69
428.0;594.71;148.0;9.65;85.95;2.9
526.0;713.35;139.0;10.54;80.05;3.03
571.0;785.27;123.0;11.61;74.55;3.1
515.0;616.76;174.0;12.5;69.45;3.24
487.0;784.32;102.0;13.0;67.05;3.31
368.0;710.1;92.0;13.23;64.65;3.24
218.0;584.37;70.0;12.91;64.65;3.03
63.0;351.56;30.0;12.14;69.35;2.41
0.0;0.0;0.0;10.8;74.4;2.21
0.0;0.0;0.0;9.67;77.0;2.0
0.0;0.0;0.0;9.11;79.85;2.07
0.0;0.0;0.0;7.86;85.85;1.93
0.0;0.0;0.0;6.79;88.95;1.86
0.0;0.0;0.0;5.91;85.7;1.79
0.0;0.0;0.0;5.44;88.9;1.66
0.0;0.0;0.0;5.13;88.85;1.59
0.0;0.0;0.0;5.04;88.85;1.38
0.0;0.0;0.0;4.78;92.25;1.31
0.0;0.0;0.0;4.41;92.25;1.24
0.0;0.0;0.0;3.95;95.75;1.24
0.0;0.0;0.0;3.6;99.4;1.17
17.0;0.0;17.0;3.25;99.4;1.17
172.0;485.87;68.0;5.0;95.75;1.17
326.0;660.84;91.0;7.76;95.8;1.31
456.0;759.85;102.0;9.48;89.15;1.24
557.0;865.35;92.0;11.31;83.05;1.17
582.0;847.56;103.0;13.03;74.75;1.31
561.0;838.53;102.0;14.48;69.85;1.17
482.0;783.07;102.0;15.49;67.55;1.03
360.0;697.08;93.0;16.0;65.25;0.9
215.0;597.66;67.0;15.98;65.25;0.9
59.0;339.71;29.0;14.97;72.45;1.38
0.0;0.0;0.0;13.13;80.35;1.59
0.0;0.0;0.0;11.11;89.3;1.45
0.0;0.0;0.0;8.62;95.85;1.52
0.0;0.0;0.0;7.42;95.8;1.52
0.0;0.0;0.0;6.68;99.4;1.52
0.0;0.0;0.0;6.26;95.8;1.45
0.0;0.0;0.0;5.65;95.75;1.52
0.0;0.0;0.0;5.29;95.75;1.52
0.0;0.0;0.0;4.95;95.75;1.52
0.0;0.0;0.0;4.48;95.75;1.59
0.0;0.0;0.0;4.26;95.75;1.59
0.0;0.0;0.0;4.31;92.25;1.72
0.0;0.0;0.0;4.44;92.25;1.79
14.0;0.0;14.0;4.57;92.25;1.86
170.0;515.37;62.0;6.85;95.8;1.52
325.0;683.98;85.0;10.2;92.5;1.38
451.0;761.5;100.0;12.15;83.15;1.31
549.0;858.72;92.0;14.38;74.95;1.17
568.0;818.14;110.0;16.24;67.65;1.17
550.0;819.34;106.0;17.43;65.35;1.24
476.0;785.93;99.0;18.13;61.05;1.31
355.0;699.5;91.0;18.42;61.05;1.31
209.0;586.67;67.0;18.2;61.05;0.97
54.0;326.06;27.0;17.14;78.0;0.48
0.0;0.0;0.0;16.2;67.65;0.76
0.0;0.0;0.0;12.86;83.25;1.52
0.0;0.0;0.0;10.65;89.25;1.79
0.0;0.0;0.0;9.16;92.45;1.79
0.0;0.0;0.0;8.4;92.4;1.79
0.0;0.0;0.0;7.98;92.4;1.79
0.0;0.0;0.0;7.72;95.8;1.79
0.0;0.0;0.0;7.5;92.35;1.86
0.0;0.0;0.0;7.12;95.8;1.79
0.0;0.0;0.0;6.66;95.8;1.72
0.0;0.0;0.0;6.4;95.8;1.72
0.0;0.0;0.0;6.21;95.8;1.66
0.0;0.0;0.0;6.0;92.3;1.66
13.0;0.0;13.0;5.87;92.3;1.66
164.0;497.44;62.0;6.95;99.4;1.31
317.0;667.33;86.0;9.72;99.4;1.1
444.0;756.62;99.0;12.11;89.35;0.9
541.0;851.96;92.0;14.18;77.65;0.76
566.0;833.24;104.0;15.86;70.0;0.69
544.0;825.84;101.0;16.84;65.35;0.69
466.0;769.83;101.0;17.38;65.35;0.76
347.0;691.17;90.0;17.66;60.95;0.83
174.0;346.72;92.0;17.44;60.95;0.21
48.0;284.4;26.0;16.49;72.7;0.62
0.0;0.0;0.0;15.72;70.0;0.48
0.0;0.0;0.0;13.54;77.6;1.1
0.0;0.0;0.0;11.03;86.1;1.59
0.0;0.0;0.0;9.58;92.45;1.72
0.0;0.0;0.0;8.76;95.85;1.66
0.0;0.0;0.0;8.25;95.8;1.72
0.0;0.0;0.0;7.84;92.4;1.86
0.0;0.0;0.0;7.43;92.35;2.0
0.0;0.0;0.0;7.26;95.8;2.07
0.0;0.0;0.0;7.12;92.35;2.07
0.0;0.0;0.0;7.04;92.35;2.0
0.0;0.0;0.0;7.15;92.35;1.93
0.0;0.0;0.0;6.82;95.8;1.93
11.0;0.0;11.0;6.75;95.8;1.86
133.0;264.29;80.0;8.14;95.8;1.72
289.0;518.44;112.0;11.94;89.35;1.45
431.0;729.48;102.0;14.21;80.45;1.86
513.0;772.25;110.0;15.52;72.55;2.55
394.0;240.38;262.0;16.74;63.05;3.79
443.0;431.29;214.0;16.99;60.85;4.07
346.0;283.83;213.0;16.55;63.05;3.31
223.0;141.96;171.0;16.6;63.05;3.72
163.0;303.03;93.0;16.2;65.25;2.97
27.0;41.69;24.0;15.38;67.45;2.83
0.0;0.0;0.0;13.96;72.3;2.9
0.0;0.0;0.0;12.94;80.35;2.83
0.0;0.0;0.0;12.5;89.4;2.55
0.0;0.0;0.0;12.03;95.95;2.83
0.0;0.0;0.0;11.69;99.4;2.55
