ghi;dni;dhi;temp_air;rh;ws10
0.0;0.0;0.0;10.33;86.0;3.38
0.0;0.0;0.0;9.88;89.15;3.1
0.0;0.0;0.0;9.04;85.95;2.76
0.0;0.0;0.0;8.51;89.1;2.48
0.0;0.0;0.0;8.21;92.4;2.14
0.0;0.0;0.0;8.08;92.4;1.79
0.0;0.0;0.0;7.87;92.4;1.59
0.0;0.0;0.0;7.31;95.8;1.24
0.0;0.0;0.0;7.94;95.8;0.55
0.0;0.0;0.0;6.9;95.8;0.97
67.0;116.31;52.0;7.1;95.8;0.76
163.0;196.58;113.0;8.01;92.4;1.38
232.0;190.93;165.0;9.5;92.45;1.52
238.0;99.5;197.0;10.32;82.95;2.48
316.0;260.59;203.0;11.31;77.2;3.52
372.0;565.0;138.0;11.85;74.55;3.66
273.0;340.89;152.0;12.33;71.95;3.93
176.0;234.55;115.0;12.58;69.45;3.93
68.0;95.62;55.0;12.23;74.6;3.03
0.0;0.0;0.0;11.25;77.2;3.03
0.0;0.0;0.0;10.26;82.95;3.38
0.0;0.0;0.0;9.7;82.9;3.66
0.0;0.0;0.0;9.51;82.9;3.79
0.0;0.0;0.0;9.52;79.9;3.93
0.0;0.0;0.0;9.54;79.9;3.86
0.0;0.0;0.0;9.5;79.9;3.79
0.0;0.0;0.0;9.48;79.9;3.93
0.0;0.0;0.0;9.49;79.9;3.93
0.0;0.0;0.0;9.49;79.9;4.0
0.0;0.0;0.0;9.61;79.9;4.21
0.0;0.0;0.0;9.78;79.9;4.34
0.0;0.0;0.0;9.97;79.9;4.21
0.0;0.0;0.0;10.2;77.1;4.14
0.0;0.0;0.0;10.34;77.1;4.21
79.0;273.88;45.0;10.7;77.15;4.41
180.0;320.84;100.0;12.07;77.35;4.48
281.0;445.42;127.0;13.52;77.5;4.07
348.0;506.43;142.0;15.28;72.45;4.76
389.0;616.44;125.0;16.87;67.75;4.9
358.0;550.43;133.0;18.23;65.65;4.83
311.0;606.4;99.0;19.03;65.75;4.48
195.0;396.38;94.0;19.41;65.85;4.83
83.0;259.88;49.0;19.06;65.75;4.69
0.0;0.0;0.0;18.22;65.65;4.55
0.0;0.0;0.0;17.24;67.85;4.34
0.0;0.0;0.0;16.64;70.2;4.48
0.0;0.0;0.0;16.18;67.65;4.76
0.0;0.0;0.0;15.43;65.05;4.97
0.0;0.0;0.0;14.22;62.55;5.03
0.0;0.0;0.0;12.99;64.55;4.97
0.0;0.0;0.0;11.63;66.75;4.41
0.0;0.0;0.0;10.76;69.1;4.21
0.0;0.0;0.0;10.23;71.6;4.07
0.0;0.0;0.0;9.83;74.2;4.0
0.0;0.0;0.0;9.52;77.0;4.07
0.0;0.0;0.0;9.45;77.0;4.07
0.0;0.0;0.0;9.61;77.0;4.14
0.0;0.0;0.0;9.65;77.0;4.14
42.0;25.14;39.0;9.73;77.0;3.93
152.0;175.98;109.0;10.04;77.1;3.93
259.0;328.84;147.0;10.61;74.4;5.52
338.0;450.81;157.0;11.11;71.75;5.52
205.0;40.2;188.0;11.72;66.75;5.24
248.0;131.37;195.0;11.97;66.75;4.76
236.0;220.73;160.0;12.17;62.1;4.34
202.0;452.71;89.0;12.01;64.35;4.14
82.0;278.26;47.0;11.55;62.0;3.45
0.0;0.0;0.0;10.68;66.55;3.17
0.0;0.0;0.0;9.95;68.9;3.17
0.0;0.0;0.0;9.51;71.5;2.97
0.0;0.0;0.0;8.98;74.15;2.34
0.0;0.0;0.0;8.11;79.75;2.07
0.0;0.0;0.0;7.61;82.7;1.93
0.0;0.0;0.0;7.15;85.8;2.07
0.0;0.0;0.0;6.85;89.0;2.34
0.0;0.0;0.0;6.96;89.0;2.41
0.0;0.0;0.0;7.21;85.8;2.34
0.0;0.0;0.0;7.69;85.85;2.55
0.0;0.0;0.0;7.59;89.05;2.55
0.0;0.0;0.0;7.71;89.05;2.83
0.0;0.0;0.0;8.07;89.1;3.1
0.0;0.0;0.0;8.31;92.4;3.38
10.0;0.0;10.0;8.43;92.4;3.45
49.0;0.0;49.0;8.53;89.1;3.03
66.0;0.0;66.0;9.04;92.45;3.03
80.0;0.0;80.0;9.51;95.85;2.9
81.0;0.0;81.0;10.06;95.9;3.03
95.0;0.0;95.0;10.78;95.9;3.24
100.0;0.0;100.0;11.16;92.55;3.59
63.0;0.0;63.0;11.38;95.9;4.07
56.0;74.5;47.0;11.22;89.3;4.28
0.0;0.0;0.0;10.41;95.9;4.21
0.0;0.0;0.0;9.39;92.45;4.76
0.0;0.0;0.0;8.63;89.1;5.24
0.0;0.0;0.0;7.67;89.05;5.93
0.0;0.0;0.0;5.14;92.25;7.31
0.0;0.0;0.0;3.13;88.7;7.17
0.0;0.0;0.0;2.33;88.65;6.21
0.0;0.0;0.0;1.79;82.0;6.69
0.0;0.0;0.0;1.18;75.75;6.41
0.0;0.0;0.0;0.55;69.95;6.14
0.0;0.0;0.0;0.0;72.65;5.59
0.0;0.0;0.0;-0.46;72.6;5.17
0.0;0.0;0.0;-0.84;72.5;4.83
0.0;0.0;0.0;-1.1;72.5;4.41
0.0;0.0;0.0;-1.49;72.5;4.14
45.0;45.55;40.0;-1.61;75.35;3.86
146.0;166.37;107.0;-0.71;78.5;5.1
282.0;463.14;129.0;0.09;72.65;4.55
383.0;710.89;105.0;0.86;69.95;4.07
419.0;790.52;93.0;1.71;64.8;3.45
390.0;740.67;99.0;2.48;60.05;3.31
330.0;754.73;78.0;3.0;57.8;3.24
216.0;613.99;69.0;3.14;57.8;2.97
81.0;327.85;43.0;2.91;57.7;2.55
0.0;0.0;0.0;2.04;62.35;1.86
0.0;0.0;0.0;0.86;69.95;1.66
0.0;0.0;0.0;-0.59;78.5;1.59
0.0;0.0;0.0;-1.52;78.5;1.59
0.0;0.0;0.0;-2.03;78.45;1.45
0.0;0.0;0.0;-2.91;84.85;1.72
0.0;0.0;0.0;-3.45;84.8;1.93
0.0;0.0;0.0;-3.63;88.2;2.07
0.0;0.0;0.0;-3.53;84.8;2.28
0.0;0.0;0.0;-3.19;88.25;2.41
0.0;0.0;0.0;-2.86;84.85;2.55
0.0;0.0;0.0;-2.63;84.85;2.62
0.0;0.0;0.0;-2.45;81.55;2.69
0.0;0.0;0.0;-2.25;84.85;2.83
0.0;0.0;0.0;-2.06;81.65;3.03
60.0;190.44;40.0;-1.69;81.65;3.24
174.0;379.12;87.0;-0.66;85.0;3.24
274.0;488.81;115.0;1.08;72.85;4.07
369.0;717.83;92.0;2.74;65.0;4.41
387.0;697.48;103.0;4.19;58.05;4.41
345.0;559.71;128.0;5.31;56.05;4.28
208.0;164.24;154.0;6.04;54.15;3.86
85.0;12.8;82.0;6.16;54.15;4.14
57.0;126.03;43.0;5.79;54.05;4.28
0.0;0.0;0.0;5.47;49.95;4.48
0.0;0.0;0.0;4.06;43.81;5.83
0.0;0.0;0.0;4.21;47.87;5.45
0.0;0.0;0.0;4.37;51.92;5.08
0.0;0.0;0.0;4.52;55.98;4.71
0.0;0.0;0.0;4.68;60.03;4.33
0.0;0.0;0.0;4.84;64.09;3.96
0.0;0.0;0.0;4.99;68.15;3.59
0.0;0.0;0.0;5.15;72.2;3.21
0.0;0.0;0.0;5.3;76.26;2.84
0.0;0.0;0.0;5.46;80.32;2.47
0.0;0.0;0.0;5.62;84.37;2.09
0.0;0.0;0.0;5.77;88.43;1.72
0.0;0.0;0.0;5.93;92.48;1.35
0.0;0.0;0.0;6.08;96.54;0.97
49.0;125.55;37.0;6.24;100.0;0.6
123.0;118.35;97.0;6.4;100.0;0.23
161.0;63.45;141.0;6.77;95.8;1.17
124.0;2.66;123.0;7.67;85.85;1.24
137.0;2.52;136.0;8.18;79.7;1.24
107.0;0.0;107.0;8.52;74.05;1.45
67.0;0.0;67.0;8.64;74.05;1.66
55.0;0.0;55.0;8.64;74.05;1.79
20.0;0.0;20.0;8.42;71.35;1.86
0.0;0.0;0.0;7.81;73.95;1.72
0.0;0.0;0.0;7.05;76.7;1.93
0.0;0.0;0.0;6.76;79.55;1.93
0.0;0.0;0.0;6.54;79.55;2.14
0.0;0.0;0.0;6.11;82.55;2.07
0.0;0.0;0.0;5.84;85.65;2.14
0.0;0.0;0.0;5.48;85.65;2.28
0.0;0.0;0.0;5.28;88.85;2.34
0.0;0.0;0.0;5.44;85.65;2.28
0.0;0.0;0.0;5.73;85.65;2.21
0.0;0.0;0.0;6.09;85.7;2.21
0.0;0.0;0.0;6.31;85.7;2.41
0.0;0.0;0.0;6.44;82.6;2.41
0.0;0.0;0.0;6.6;85.75;2.34
0.0;0.0;0.0;6.69;85.75;2.48
38.0;66.01;32.0;6.84;89.0;2.34
124.0;144.3;93.0;6.88;92.35;2.21
135.0;32.23;125.0;8.04;89.05;2.34
42.0;0.0;42.0;9.2;89.1;2.55
98.0;0.0;98.0;10.12;86.0;2.76
126.0;5.37;124.0;10.78;83.0;2.55
62.0;0.0;62.0;11.07;80.1;2.41
33.0;0.0;33.0;10.98;80.1;2.48
20.0;0.0;20.0;10.91;86.05;2.55
0.0;0.0;0.0;10.73;86.05;2.55
0.0;0.0;0.0;10.64;89.25;2.62
0.0;0.0;0.0;10.62;89.25;2.62
0.0;0.0;0.0;10.61;89.25;2.62
0.0;0.0;0.0;10.17;92.5;2.48
0.0;0.0;0.0;10.05;92.5;2.41
0.0;0.0;0.0;10.11;95.9;2.34
0.0;0.0;0.0;10.07;95.9;2.21
0.0;0.0;0.0;10.08;95.9;2.14
0.0;0.0;0.0;10.49;95.9;2.0
0.0;0.0;0.0;10.81;99.4;1.93
0.0;0.0;0.0;11.18;95.9;1.86
0.0;0.0;0.0;11.48;95.9;1.79
0.0;0.0;0.0;11.72;95.9;1.66
0.0;0.0;0.0;11.91;99.4;1.66
50.0;231.94;30.0;12.0;95.95;1.72
124.0;166.67;89.0;12.08;95.95;1.59
173.0;117.92;137.0;12.8;99.4;1.72
109.0;0.0;109.0;13.96;92.7;1.86
102.0;0.0;102.0;15.07;89.55;1.93
130.0;8.16;127.0;15.98;86.55;2.14
108.0;6.47;106.0;16.34;86.55;2.07
52.0;0.0;52.0;16.16;89.65;1.79
57.0;280.63;31.0;15.61;89.6;1.72
0.0;0.0;0.0;15.01;92.75;1.93
0.0;0.0;0.0;14.5;96.0;2.14
0.0;0.0;0.0;14.11;96.0;2.21
0.0;0.0;0.0;13.64;95.95;2.28
0.0;0.0;0.0;13.16;95.95;2.69
0.0;0.0;0.0;12.56;92.6;2.62
0.0;0.0;0.0;11.98;92.6;2.48
0.0;0.0;0.0;11.5;92.55;2.28
0.0;0.0;0.0;10.98;92.55;2.07
0.0;0.0;0.0;10.75;95.9;1.86
0.0;0.0;0.0;10.51;95.9;1.72
0.0;0.0;0.0;10.3;99.4;1.66
0.0;0.0;0.0;10.21;99.4;1.52
0.0;0.0;0.0;10.14;99.4;1.31
0.0;0.0;0.0;10.18;99.4;1.03
25.0;12.26;24.0;10.27;99.4;1.03
43.0;0.0;43.0;10.84;99.4;1.1
83.0;0.0;83.0;10.9;99.4;1.59
64.0;0.0;64.0;10.87;99.4;1.93
80.0;0.0;80.0;10.98;95.9;2.41
46.0;0.0;46.0;10.84;95.9;2.76
38.0;0.0;38.0;10.47;95.9;2.69
87.0;33.23;80.0;10.2;92.5;2.9
35.0;56.65;30.0;9.84;92.45;2.41
0.0;0.0;0.0;9.54;92.45;2.0
0.0;0.0;0.0;9.25;92.45;1.72
0.0;0.0;0.0;8.98;92.45;1.38
0.0;0.0;0.0;8.56;95.85;1.66
0.0;0.0;0.0;8.46;95.85;2.21
0.0;0.0;0.0;8.0;95.8;2.9
0.0;0.0;0.0;7.49;92.4;3.17
0.0;0.0;0.0;6.65;92.35;2.83
0.0;0.0;0.0;5.65;92.3;2.34
0.0;0.0;0.0;4.83;95.75;2.21
0.0;0.0;0.0;4.19;95.75;2.34
0.0;0.0;0.0;3.89;92.2;2.34
0.0;0.0;0.0;3.94;92.2;2.41
0.0;0.0;0.0;4.22;95.75;2.48
0.0;0.0;0.0;4.24;95.75;2.41
51.0;350.66;24.0;4.2;95.75;2.41
175.0;608.63;53.0;4.89;95.75;2.28
272.0;659.84;77.0;6.11;92.3;2.9
336.0;691.52;90.0;7.14;89.0;3.93
380.0;809.06;75.0;8.07;85.85;4.41
352.0;765.76;78.0;8.82;79.75;4.9
284.0;711.08;71.0;9.12;74.15;4.9
171.0;514.23;65.0;9.1;74.15;4.55
37.0;71.47;31.0;8.7;74.05;3.72
0.0;0.0;0.0;7.77;76.8;3.59
0.0;0.0;0.0;7.01;76.7;3.66
0.0;0.0;0.0;6.95;76.7;3.86
0.0;0.0;0.0;6.57;79.55;3.86
0.0;0.0;0.0;7.23;76.7;4.28
0.0;0.0;0.0;6.93;76.7;4.28
0.0;0.0;0.0;6.6;79.55;4.28
0.0;0.0;0.0;6.76;79.55;4.48
0.0;0.0;0.0;6.79;79.55;4.55
0.0;0.0;0.0;7.06;76.7;4.62
0.0;0.0;0.0;7.24;79.65;4.69
0.0;0.0;0.0;7.33;79.65;4.69
0.0;0.0;0.0;7.39;79.65;4.55
0.0;0.0;0.0;7.46;76.8;4.34
0.0;0.0;0.0;7.5;79.7;4.28
21.0;13.81;20.0;7.58;79.7;4.21
49.0;0.0;49.0;7.71;89.05;4.21
88.0;3.44;87.0;8.04;89.05;4.21
88.0;0.0;88.0;8.49;89.1;3.38
89.0;0.0;89.0;8.97;89.1;5.1
130.0;8.5;127.0;9.21;92.45;4.48
69.0;0.0;69.0;9.5;89.15;4.69
61.0;4.96;60.0;9.79;89.15;3.79
18.0;0.0;18.0;9.89;89.15;3.93
0.0;0.0;0.0;9.79;92.45;3.45
0.0;0.0;0.0;9.76;92.45;3.24
0.0;0.0;0.0;9.78;92.45;2.97
0.0;0.0;0.0;9.77;95.85;2.9
0.0;0.0;0.0;9.16;95.85;2.97
0.0;0.0;0.0;9.22;95.85;2.76
0.0;0.0;0.0;9.25;95.85;2.48
0.0;0.0;0.0;9.13;95.85;2.34
0.0;0.0;0.0;9.21;95.85;2.28
0.0;0.0;0.0;9.13;95.85;2.21
0.0;0.0;0.0;9.17;95.85;2.21
0.0;0.0;0.0;9.2;95.85;2.21
0.0;0.0;0.0;9.17;95.85;2.14
0.0;0.0;0.0;9.1;95.85;2.07
0.0;0.0;0.0;8.95;95.85;2.07
10.0;0.0;10.0;9.0;95.85;2.07
62.0;5.23;61.0;9.3;92.45;2.07
88.0;3.5;87.0;9.54;89.15;2.41
90.0;0.0;90.0;9.78;89.15;2.69
68.0;0.0;68.0;9.94;86.0;2.76
56.0;0.0;56.0;10.15;86.0;2.69
44.0;0.0;44.0;10.04;86.0;2.34
30.0;0.0;30.0;9.91;85.95;2.21
6.0;0.0;6.0;9.73;85.95;2.28
0.0;0.0;0.0;9.48;85.95;1.93
0.0;0.0;0.0;9.33;89.1;1.93
0.0;0.0;0.0;9.06;89.1;2.07
0.0;0.0;0.0;9.13;89.1;2.28
0.0;0.0;0.0;8.69;92.4;2.48
0.0;0.0;0.0;8.59;92.4;2.55
0.0;0.0;0.0;8.56;92.4;2.41
0.0;0.0;0.0;8.45;92.4;2.34
0.0;0.0;0.0;8.22;95.8;2.21
0.0;0.0;0.0;7.77;95.8;2.0
0.0;0.0;0.0;7.33;95.8;2.0
0.0;0.0;0.0;6.94;95.8;2.0
0.0;0.0;0.0;6.33;99.4;2.14
0.0;0.0;0.0;5.95;95.8;2.28
0.0;0.0;0.0;5.73;95.75;2.34
4.0;0.0;4.0;5.68;95.75;2.48
90.0;69.74;77.0;6.46;95.8;2.07
174.0;163.58;128.0;7.58;89.05;2.55
310.0;632.82;94.0;8.82;82.75;2.62
355.0;772.05;75.0;9.93;71.6;2.69
332.0;747.56;75.0;10.72;69.1;2.69
263.0;671.43;71.0;11.03;66.65;2.48
159.0;533.33;56.0;10.9;71.7;2.07
35.0;139.63;25.0;10.25;74.3;1.66
0.0;0.0;0.0;9.04;79.85;1.79
0.0;0.0;0.0;7.96;85.85;1.66
0.0;0.0;0.0;7.14;89.0;1.72
0.0;0.0;0.0;6.76;92.35;1.86
0.0;0.0;0.0;6.44;92.35;1.66
0.0;0.0;0.0;6.57;92.35;1.66
0.0;0.0;0.0;6.59;92.35;1.79
0.0;0.0;0.0;6.59;89.0;1.93
0.0;0.0;0.0;6.73;89.0;1.93
0.0;0.0;0.0;6.73;85.75;1.79
0.0;0.0;0.0;6.6;85.75;1.72
0.0;0.0;0.0;6.58;85.75;1.72
0.0;0.0;0.0;6.44;82.6;1.86
0.0;0.0;0.0;6.3;85.7;1.86
0.0;0.0;0.0;6.07;82.55;1.79
11.0;0.0;11.0;5.94;82.55;1.66
81.0;49.5;72.0;6.55;85.75;1.17
103.0;10.85;100.0;7.11;76.7;2.14
81.0;0.0;81.0;7.48;73.95;2.41
86.0;0.0;86.0;7.7;73.95;2.41
75.0;0.0;75.0;7.94;73.95;2.34
50.0;0.0;50.0;8.09;76.8;2.21
41.0;0.0;41.0;8.23;76.8;1.93
23.0;29.54;21.0;8.13;76.8;1.24
0.0;0.0;0.0;7.83;76.8;0.83
0.0;0.0;0.0;7.42;82.7;0.76
0.0;0.0;0.0;6.96;85.8;0.76
0.0;0.0;0.0;6.66;85.75;0.69
0.0;0.0;0.0;6.85;85.75;0.62
0.0;0.0;0.0;6.84;85.75;0.48
0.0;0.0;0.0;6.76;82.6;0.41
0.0;0.0;0.0;6.72;82.6;0.28
0.0;0.0;0.0;6.31;88.95;0.55
0.0;0.0;0.0;5.65;92.3;0.9
0.0;0.0;0.0;5.26;95.75;1.17
0.0;0.0;0.0;5.36;95.75;1.1
0.0;0.0;0.0;4.81;95.75;1.31
0.0;0.0;0.0;4.78;95.75;1.31
0.0;0.0;0.0;4.51;95.75;1.52
12.0;0.0;12.0;4.18;95.75;1.66
83.0;62.05;72.0;5.37;95.75;1.45
120.0;33.1;111.0;6.24;88.95;1.66
110.0;3.01;109.0;6.83;85.75;1.93
123.0;5.66;121.0;7.2;73.9;2.48
62.0;0.0;62.0;7.35;71.15;2.41
46.0;0.0;46.0;7.39;71.15;2.34
30.0;0.0;30.0;7.34;71.15;2.34
4.0;0.0;4.0;7.16;71.15;2.07
0.0;0.0;0.0;6.85;73.8;1.72
0.0;0.0;0.0;6.4;73.8;1.66
0.0;0.0;0.0;6.1;76.55;1.72
0.0;0.0;0.0;5.88;79.4;1.72
0.0;0.0;0.0;5.68;82.5;1.79
0.0;0.0;0.0;5.54;82.5;1.79
0.0;0.0;0.0;5.5;82.5;1.79
0.0;0.0;0.0;5.22;85.6;1.86
0.0;0.0;0.0;5.26;85.6;1.86
0.0;0.0;0.0;5.03;85.6;1.93
0.0;0.0;0.0;5.17;85.6;1.93
0.0;0.0;0.0;4.93;85.6;2.0
0.0;0.0;0.0;4.49;85.55;2.0
0.0;0.0;0.0;4.36;88.8;2.07
0.0;0.0;0.0;4.12;88.8;2.21
4.0;0.0;4.0;4.12;88.8;2.21
96.0;127.34;74.0;5.04;82.4;2.21
89.0;3.74;88.0;5.87;82.5;2.62
70.0;0.0;70.0;6.42;76.65;2.62
71.0;0.0;71.0;7.16;73.9;2.9
56.0;0.0;56.0;7.29;73.9;2.62
43.0;0.0;43.0;7.52;71.25;2.62
40.0;0.0;40.0;7.39;73.9;2.48
12.0;0.0;12.0;7.19;73.9;1.79
0.0;0.0;0.0;6.85;79.55;1.52
0.0;0.0;0.0;6.62;79.55;1.72
0.0;0.0;0.0;6.49;79.55;1.86
0.0;0.0;0.0;6.46;82.6;1.93
0.0;0.0;0.0;6.27;85.7;2.0
0.0;0.0;0.0;6.22;88.95;2.0
0.0;0.0;0.0;6.2;88.95;1.93
0.0;0.0;0.0;6.2;88.95;1.79
0.0;0.0;0.0;6.17;88.95;1.72
0.0;0.0;0.0;6.16;92.3;1.59
0.0;0.0;0.0;6.13;92.3;1.52
0.0;0.0;0.0;6.07;92.3;1.52
0.0;0.0;0.0;6.02;92.3;1.45
0.0;0.0;0.0;5.98;92.3;1.45
0.0;0.0;0.0;5.9;92.3;1.45
2.0;0.0;2.0;5.86;95.75;1.52
29.0;0.0;29.0;5.73;95.75;1.93
46.0;0.0;46.0;5.91;88.95;2.41
125.0;12.39;121.0;6.22;88.95;2.62
107.0;0.0;107.0;6.35;85.7;2.69
125.0;12.26;121.0;6.52;82.6;2.48
76.0;0.0;76.0;6.48;79.55;2.14
26.0;0.0;26.0;6.43;79.55;2.0
18.0;35.37;16.0;6.25;82.55;1.72
0.0;0.0;0.0;5.97;79.5;1.52
0.0;0.0;0.0;5.71;82.5;1.52
0.0;0.0;0.0;5.55;82.5;1.38
0.0;0.0;0.0;5.31;85.6;1.31
0.0;0.0;0.0;4.47;82.35;1.52
0.0;0.0;0.0;4.37;85.55;1.52
0.0;0.0;0.0;4.38;85.55;1.52
0.0;0.0;0.0;4.33;88.8;1.66
0.0;0.0;0.0;4.39;85.55;1.72
0.0;0.0;0.0;4.3;88.8;1.79
0.0;0.0;0.0;3.78;92.15;1.79
0.0;0.0;0.0;3.66;92.15;1.79
0.0;0.0;0.0;3.71;92.15;1.79
0.0;0.0;0.0;3.64;92.15;1.79
0.0;0.0;0.0;3.44;92.15;1.79
3.0;0.0;3.0;3.5;92.15;1.86
37.0;0.0;37.0;4.38;92.25;2.07
71.0;0.0;71.0;5.09;92.25;2.41
45.0;0.0;45.0;5.97;85.7;2.69
43.0;0.0;43.0;6.51;85.75;2.69
40.0;0.0;40.0;7.13;79.65;3.1
53.0;0.0;53.0;7.21;79.65;3.03
29.0;0.0;29.0;6.98;82.65;2.48
3.0;0.0;3.0;6.9;82.65;2.34
0.0;0.0;0.0;6.75;85.75;2.28
0.0;0.0;0.0;6.71;89.0;2.41
0.0;0.0;0.0;6.74;89.0;2.69
0.0;0.0;0.0;6.73;89.0;2.97
0.0;0.0;0.0;6.19;92.3;2.69
0.0;0.0;0.0;6.08;92.3;2.62
0.0;0.0;0.0;5.56;92.3;2.55
0.0;0.0;0.0;5.36;95.75;2.48
0.0;0.0;0.0;5.23;95.75;2.48
0.0;0.0;0.0;5.32;95.75;2.55
0.0;0.0;0.0;5.18;95.75;2.55
0.0;0.0;0.0;4.92;95.75;2.41
0.0;0.0;0.0;4.54;95.75;2.34
0.0;0.0;0.0;4.23;99.4;2.21
0.0;0.0;0.0;4.05;95.75;2.28
2.0;0.0;2.0;3.9;95.75;2.34
65.0;31.33;60.0;5.04;95.75;2.28
172.0;240.13;111.0;5.98;92.3;2.41
256.0;436.06;119.0;6.98;85.8;3.31
228.0;214.32;156.0;7.64;85.85;3.24
146.0;37.75;134.0;8.13;89.05;3.03
203.0;394.44;100.0;8.29;89.05;2.83
107.0;218.11;70.0;8.46;85.9;2.62
2.0;0.0;2.0;8.27;92.4;2.14
0.0;0.0;0.0;7.99;89.05;2.07
0.0;0.0;0.0;7.61;89.05;1.93
0.0;0.0;0.0;7.43;89.05;2.07
0.0;0.0;0.0;7.13;92.35;2.21
0.0;0.0;0.0;7.46;92.4;1.66
0.0;0.0;0.0;7.61;92.4;1.66
0.0;0.0;0.0;7.67;92.4;1.52
0.0;0.0;0.0;7.73;92.4;1.45
0.0;0.0;0.0;7.77;92.4;1.52
0.0;0.0;0.0;7.79;92.4;1.59
0.0;0.0;0.0;7.81;92.4;1.66
0.0;0.0;0.0;7.9;92.4;1.72
0.0;0.0;0.0;7.96;92.4;1.86
0.0;0.0;0.0;8.02;95.8;2.0
0.0;0.0;0.0;8.03;95.8;2.0
1.0;0.0;1.0;7.99;95.8;2.0
62.0;32.19;57.0;7.83;95.8;1.59
93.0;16.02;89.0;8.27;95.8;1.79
88.0;0.0;88.0;9.09;89.1;2.62
85.0;0.0;85.0;9.56;89.15;2.34
85.0;0.0;85.0;10.07;86.0;2.21
218.0;551.85;76.0;10.25;86.0;2.14
86.0;108.39;68.0;10.41;86.0;2.07
16.0;43.19;14.0;9.88;89.15;1.59
0.0;0.0;0.0;8.87;95.85;1.86
0.0;0.0;0.0;8.37;95.8;1.93
0.0;0.0;0.0;8.15;95.8;2.0
0.0;0.0;0.0;7.98;92.4;2.07
0.0;0.0;0.0;7.22;92.35;2.21
0.0;0.0;0.0;6.57;92.35;2.14
0.0;0.0;0.0;6.31;95.8;2.14
0.0;0.0;0.0;6.23;95.8;2.07
0.0;0.0;0.0;5.95;92.3;2.07
0.0;0.0;0.0;5.78;95.75;2.14
0.0;0.0;0.0;5.46;92.3;2.28
0.0;0.0;0.0;5.16;95.75;2.41
0.0;0.0;0.0;4.87;92.25;2.48
0.0;0.0;0.0;4.67;95.75;2.69
0.0;0.0;0.0;4.48;92.25;2.9
7.0;0.0;7.0;4.41;92.25;3.03
111.0;397.13;51.0;4.71;92.25;3.03
204.0;513.32;78.0;5.74;88.9;3.17
228.0;323.86;129.0;6.92;79.65;3.86
290.0;585.95;98.0;7.64;79.7;3.24
257.0;477.56;109.0;8.25;82.7;2.97
91.0;11.83;88.0;8.53;79.75;2.9
39.0;0.0;39.0;8.58;79.75;2.9
15.0;46.4;13.0;8.27;82.7;2.41
0.0;0.0;0.0;7.65;82.7;2.34
0.0;0.0;0.0;7.31;85.8;2.28
0.0;0.0;0.0;7.0;82.65;2.34
0.0;0.0;0.0;7.09;82.65;2.34
0.0;0.0;0.0;6.93;85.8;2.21
0.0;0.0;0.0;6.83;89.0;2.07
0.0;0.0;0.0;6.91;85.8;2.07
0.0;0.0;0.0;7.04;89.0;2.0
0.0;0.0;0.0;7.17;92.35;1.93
0.0;0.0;0.0;7.37;95.8;1.93
0.0;0.0;0.0;7.45;95.8;1.93
0.0;0.0;0.0;7.52;95.8;2.0
0.0;0.0;0.0;7.56;95.8;2.14
0.0;0.0;0.0;7.46;95.8;2.14
0.0;0.0;0.0;7.17;95.8;2.21
2.0;0.0;2.0;6.71;95.8;2.14
56.0;27.22;52.0;6.41;95.8;1.93
88.0;12.43;85.0;7.0;92.35;2.55
81.0;0.0;81.0;7.87;89.05;2.76
186.0;108.14;151.0;8.52;89.1;2.9
273.0;607.7;87.0;9.23;85.95;3.03
135.0;96.0;111.0;9.6;82.9;2.9
15.0;0.0;15.0;9.68;82.9;2.76
2.0;0.0;2.0;9.39;85.95;2.28
0.0;0.0;0.0;9.12;85.95;2.0
0.0;0.0;0.0;8.96;89.1;1.93
0.0;0.0;0.0;8.86;92.4;1.86
0.0;0.0;0.0;8.76;92.4;1.93
0.0;0.0;0.0;8.5;92.4;1.86
0.0;0.0;0.0;8.5;92.4;2.0
0.0;0.0;0.0;8.16;95.8;2.14
0.0;0.0;0.0;7.83;95.8;2.28
0.0;0.0;0.0;7.64;95.8;2.41
0.0;0.0;0.0;7.32;95.8;2.55
0.0;0.0;0.0;6.81;95.8;2.69
0.0;0.0;0.0;6.58;95.8;2.62
0.0;0.0;0.0;6.48;92.35;2.83
0.0;0.0;0.0;6.51;92.35;3.03
0.0;0.0;0.0;6.84;92.35;3.17
0.0;0.0;0.0;7.05;89.0;3.17
73.0;105.02;58.0;7.3;89.0;2.97
178.0;366.82;91.0;7.6;89.05;2.97
71.0;0.0;71.0;7.88;89.05;3.03
59.0;0.0;59.0;8.25;92.4;2.97
47.0;0.0;47.0;8.58;92.4;3.03
60.0;0.0;60.0;8.79;92.4;2.83
11.0;0.0;11.0;8.89;92.4;2.62
1.0;0.0;1.0;8.93;92.45;2.48
0.0;0.0;0.0;8.76;95.85;2.55
0.0;0.0;0.0;8.56;92.4;2.62
0.0;0.0;0.0;8.46;92.4;2.69
0.0;0.0;0.0;8.36;95.8;2.76
0.0;0.0;0.0;8.21;89.05;2.97
0.0;0.0;0.0;7.97;85.85;3.24
0.0;0.0;0.0;7.56;85.85;3.45
0.0;0.0;0.0;6.93;85.8;3.66
0.0;0.0;0.0;6.41;85.75;3.93
0.0;0.0;0.0;6.01;88.95;4.07
